"","data_label","year","gear.x","julian","sample_num","region","prob","gear.y","sampleDate","Length","Fresh.Water.Age","Salt.Water.Age","Total.Age","AGE","Sex"
"221","EagleSonar",2008,"Test Fishery",210,222,32,0.5999,NA,NA,NA,NA,NA,NA,NA,NA
"222","EagleSonar",2008,"Test Fishery",210,223,31,0.6838,NA,NA,NA,NA,NA,NA,NA,NA
"223","EagleSonar",2008,"Test Fishery",210,224,32,0.69,NA,NA,NA,NA,NA,NA,NA,NA
"224","EagleSonar",2008,"Test Fishery",210,225,33,0.6205,NA,NA,NA,NA,NA,NA,NA,NA
"225","EagleSonar",2008,"Test Fishery",210,226,34,0.6505,"Test Fishery","2008-07-27",655,1,3,1.3,5,"male"
"226","EagleSonar",2008,"Test Fishery",210,227,33,0.9741,"Test Fishery","2008-07-27",915,1,4,1.4,6,"male"
"227","EagleSonar",2008,"Test Fishery",210,228,31,0.6403,"Test Fishery","2008-07-28",770,1,4,1.4,6,"female"
"228","EagleSonar",2008,"Test Fishery",210,229,33,0.4187,"Test Fishery","2008-07-28",710,1,3,1.3,5,"male"
"229","EagleSonar",2008,"Test Fishery",210,230,33,0.2812,"Test Fishery","2008-07-28",805,2,4,2.4,7,"female"
"230","EagleSonar",2008,"Test Fishery",210,231,33,0.3387,"Test Fishery","2008-07-28",670,NA,NA,NA,NA,"male"
"231","EagleSonar",2008,"Test Fishery",210,232,33,0.4968,"Test Fishery","2008-07-28",860,1,4,1.4,6,"female"
"232","EagleSonar",2008,"Test Fishery",210,233,34,0.5975,"Test Fishery","2008-07-28",840,1,4,1.4,6,"male"
"233","EagleSonar",2008,"Test Fishery",210,234,33,0.5958,"Test Fishery","2008-07-28",880,1,4,1.4,6,"female"
"234","EagleSonar",2008,"Test Fishery",210,235,33,0.7223,"Test Fishery","2008-07-28",870,1,4,1.4,6,"female"
"235","EagleSonar",2008,"Test Fishery",210,236,34,0.6925,"Test Fishery","2008-07-28",870,1,4,1.4,6,"female"
"236","EagleSonar",2008,"Test Fishery",210,237,38,0.3509,"Test Fishery","2008-07-28",845,1,3,1.3,5,"female"
"237","EagleSonar",2008,"Test Fishery",210,238,32,0.3731,"Test Fishery","2008-07-28",840,NA,NA,NA,NA,"female"
"238","EagleSonar",2008,"Test Fishery",210,239,32,0.6524,"Test Fishery","2008-07-28",790,NA,NA,NA,NA,"female"
"239","EagleSonar",2008,"Test Fishery",210,240,33,0.5412,"Test Fishery","2008-07-28",690,1,3,1.3,5,"male"
"240","EagleSonar",2008,"Test Fishery",210,241,33,0.2513,"Test Fishery","2008-07-28",930,1,4,1.4,6,"male"
"241","EagleSonar",2008,"Test Fishery",211,242,33,0.6665,NA,NA,NA,NA,NA,NA,NA,NA
"242","EagleSonar",2008,"Test Fishery",211,243,35,0.4949,NA,NA,NA,NA,NA,NA,NA,NA
"243","EagleSonar",2008,"Test Fishery",211,244,33,0.42,NA,NA,NA,NA,NA,NA,NA,NA
"244","EagleSonar",2008,"Test Fishery",211,245,32,0.6365,NA,NA,NA,NA,NA,NA,NA,NA
"245","EagleSonar",2008,"Test Fishery",211,246,35,0.835,NA,NA,NA,NA,NA,NA,NA,NA
"246","EagleSonar",2008,"Test Fishery",211,247,33,0.2835,NA,NA,NA,NA,NA,NA,NA,NA
"247","EagleSonar",2008,"Test Fishery",211,248,33,0.4532,"Test Fishery","2008-07-28",940,1,4,1.4,6,"female"
"248","EagleSonar",2008,"Test Fishery",211,249,35,0.5148,"Test Fishery","2008-07-28",690,NA,NA,NA,NA,"male"
"249","EagleSonar",2008,"Test Fishery",211,250,33,0.5211,"Test Fishery","2008-07-29",745,1,3,1.3,5,"male"
"250","EagleSonar",2008,"Test Fishery",211,251,38,0.9206,"Test Fishery","2008-07-29",740,1,3,1.3,5,"male"
"251","EagleSonar",2008,"Test Fishery",211,252,34,0.4183,"Test Fishery","2008-07-29",750,1,3,1.3,5,"male"
"252","EagleSonar",2008,"Test Fishery",211,253,33,0.5377,"Test Fishery","2008-07-29",850,1,4,1.4,6,"female"
"253","EagleSonar",2008,"Test Fishery",211,254,36,0.4215,"Test Fishery","2008-07-29",720,1,3,1.3,5,"male"
"254","EagleSonar",2008,"Test Fishery",212,255,33,0.544,NA,NA,NA,NA,NA,NA,NA,NA
"255","EagleSonar",2008,"Test Fishery",212,256,33,0.4299,NA,NA,NA,NA,NA,NA,NA,NA
"256","EagleSonar",2008,"Test Fishery",212,257,30,0.9027,"Test Fishery","2008-07-29",720,1,3,1.3,5,"male"
"257","EagleSonar",2008,"Test Fishery",212,258,33,0.5468,"Test Fishery","2008-07-29",880,1,4,1.4,6,"female"
"258","EagleSonar",2008,"Test Fishery",212,259,32,0.3909,"Test Fishery","2008-07-30",730,1,3,1.3,5,"male"
"259","EagleSonar",2008,"Test Fishery",212,260,34,0.4079,"Test Fishery","2008-07-30",780,1,3,1.3,5,"male"
"260","EagleSonar",2008,"Test Fishery",212,261,33,0.3838,"Test Fishery","2008-07-30",780,1,3,1.3,5,"male"
"261","EagleSonar",2008,"Test Fishery",212,262,33,0.7239,"Test Fishery","2008-07-30",730,1,3,1.3,5,"male"
"262","EagleSonar",2008,"Test Fishery",212,263,33,0.6593,"Test Fishery","2008-07-30",730,1,3,1.3,5,"male"
"263","EagleSonar",2008,"Test Fishery",212,264,33,0.6535,"Test Fishery","2008-07-30",900,1,4,1.4,6,"female"
"264","EagleSonar",2008,"Test Fishery",212,265,33,0.5488,"Test Fishery","2008-07-30",730,1,3,1.3,5,"male"
"265","EagleSonar",2008,"Test Fishery",212,266,32,0.3356,"Test Fishery","2008-07-30",740,1,3,1.3,5,"male"
"266","EagleSonar",2008,"Test Fishery",212,267,34,0.7786,"Test Fishery","2008-07-30",830,1,3,1.3,5,"female"
"267","EagleSonar",2008,"Test Fishery",212,268,34,0.4514,"Test Fishery","2008-07-30",650,1,3,1.3,5,"male"
"268","EagleSonar",2008,"Test Fishery",212,269,33,0.3875,"Test Fishery","2008-07-30",770,1,3,1.3,5,"female"
"269","EagleSonar",2008,"Test Fishery",212,270,33,0.3678,"Test Fishery","2008-07-30",820,NA,NA,NA,NA,"male"
"270","EagleSonar",2008,"Test Fishery",212,271,33,0.5543,"Test Fishery","2008-07-30",900,1,4,1.4,6,"female"
"271","EagleSonar",2008,"Test Fishery",212,272,33,0.3903,"Test Fishery","2008-07-30",790,1,4,1.4,6,"male"
"272","EagleSonar",2008,"Test Fishery",212,273,35,0.3466,"Test Fishery","2008-07-30",730,1,3,1.3,5,"male"
"273","EagleSonar",2008,"Test Fishery",212,274,34,0.5805,"Test Fishery","2008-07-30",990,NA,NA,NA,NA,"female"
"274","EagleSonar",2008,"Test Fishery",212,275,33,0.6498,"Test Fishery","2008-07-30",830,1,3,1.3,5,"male"
"275","EagleSonar",2008,"Test Fishery",213,276,33,0.3965,NA,NA,NA,NA,NA,NA,NA,NA
"276","EagleSonar",2008,"Test Fishery",213,277,33,0.941,NA,NA,NA,NA,NA,NA,NA,NA
"277","EagleSonar",2008,"Test Fishery",213,278,33,0.4452,NA,NA,NA,NA,NA,NA,NA,NA
"278","EagleSonar",2008,"Test Fishery",213,279,38,0.4307,NA,NA,NA,NA,NA,NA,NA,NA
"279","EagleSonar",2008,"Test Fishery",213,280,33,0.8503,NA,NA,NA,NA,NA,NA,NA,NA
"280","EagleSonar",2008,"Test Fishery",213,281,34,0.5056,"Test Fishery","2008-07-30",780,NA,NA,NA,NA,"female"
"281","EagleSonar",2008,"Test Fishery",213,282,34,0.648,"Test Fishery","2008-07-30",820,1,3,1.3,5,"male"
"282","EagleSonar",2008,"Test Fishery",213,283,33,0.8392,"Test Fishery","2008-07-31",715,1,4,1.4,6,"male"
"283","EagleSonar",2008,"Test Fishery",213,284,33,0.9272,"Test Fishery","2008-07-31",710,1,3,1.3,5,"male"
"284","EagleSonar",2008,"Test Fishery",213,285,33,0.6847,"Test Fishery","2008-07-31",900,1,3,1.3,5,"male"
"285","EagleSonar",2008,"Test Fishery",213,286,33,0.5,"Test Fishery","2008-07-31",700,NA,NA,NA,NA,"male"
"286","EagleSonar",2008,"Test Fishery",213,287,33,0.6113,"Test Fishery","2008-07-31",700,1,3,1.3,5,"male"
"287","EagleSonar",2008,"Test Fishery",213,288,33,0.7258,"Test Fishery","2008-07-31",870,1,4,1.4,6,"female"
"288","EagleSonar",2008,"Test Fishery",213,289,33,0.581,"Test Fishery","2008-07-31",940,1,4,1.4,6,"female"
"289","EagleSonar",2008,"Test Fishery",213,290,35,0.3252,"Test Fishery","2008-07-31",830,NA,NA,NA,NA,"female"
"290","EagleSonar",2008,"Test Fishery",213,291,36,0.7243,"Test Fishery","2008-07-31",810,1,4,1.4,6,"female"
"291","EagleSonar",2008,"Test Fishery",214,292,32,0.3111,NA,NA,NA,NA,NA,NA,NA,NA
"292","EagleSonar",2008,"Test Fishery",214,293,33,0.4573,NA,NA,NA,NA,NA,NA,NA,NA
"293","EagleSonar",2008,"Test Fishery",214,294,33,0.8,NA,NA,NA,NA,NA,NA,NA,NA
"294","EagleSonar",2008,"Test Fishery",214,295,33,0.8646,NA,NA,NA,NA,NA,NA,NA,NA
"295","EagleSonar",2008,"Test Fishery",214,296,31,0.4272,NA,NA,NA,NA,NA,NA,NA,NA
"296","EagleSonar",2008,"Test Fishery",214,297,33,0.7218,NA,NA,NA,NA,NA,NA,NA,NA
"297","EagleSonar",2008,"Test Fishery",214,298,33,0.686,NA,NA,NA,NA,NA,NA,NA,NA
"298","EagleSonar",2008,"Test Fishery",214,299,33,0.4529,NA,NA,NA,NA,NA,NA,NA,NA
"299","EagleSonar",2008,"Test Fishery",214,300,36,0.3813,NA,NA,NA,NA,NA,NA,NA,NA
"300","EagleSonar",2008,"Test Fishery",214,301,33,0.7342,NA,NA,NA,NA,NA,NA,NA,NA
"301","EagleSonar",2008,"Test Fishery",214,302,30,0.4293,NA,NA,NA,NA,NA,NA,NA,NA
"302","EagleSonar",2008,"Test Fishery",214,303,33,0.4421,NA,NA,NA,NA,NA,NA,NA,NA
"303","EagleSonar",2008,"Test Fishery",214,304,33,0.3604,NA,NA,NA,NA,NA,NA,NA,NA
"304","EagleSonar",2008,"Test Fishery",214,305,34,0.4045,NA,NA,NA,NA,NA,NA,NA,NA
"305","EagleSonar",2008,"Test Fishery",214,306,36,0.4569,NA,NA,NA,NA,NA,NA,NA,NA
"306","EagleSonar",2008,"Test Fishery",214,307,34,0.3013,"Test Fishery","2008-07-31",760,1,4,1.4,6,"female"
"307","EagleSonar",2008,"Test Fishery",214,308,33,0.6099,"Test Fishery","2008-07-31",910,1,4,1.4,6,"male"
"308","EagleSonar",2008,"Test Fishery",214,309,30,0.7027,"Test Fishery","2008-08-01",1010,NA,NA,NA,NA,"male"
"309","EagleSonar",2008,"Test Fishery",214,310,33,0.5206,"Test Fishery","2008-08-01",850,1,4,1.4,6,"female"
"310","EagleSonar",2008,"Test Fishery",214,311,33,0.5446,"Test Fishery","2008-08-01",1000,1,5,1.5,7,"male"
"311","EagleSonar",2008,"Test Fishery",214,312,38,0.3738,"Test Fishery","2008-08-01",870,1,4,1.4,6,"female"
"312","EagleSonar",2008,"Test Fishery",214,313,33,0.8821,"Test Fishery","2008-08-01",900,1,4,1.4,6,"male"
"313","EagleSonar",2008,"Test Fishery",214,314,33,0.5507,"Test Fishery","2008-08-01",830,NA,NA,NA,NA,"female"
"314","EagleSonar",2008,"Test Fishery",214,315,34,0.5256,"Test Fishery","2008-08-01",920,1,3,1.3,5,"male"
"315","EagleSonar",2008,"Test Fishery",214,316,33,0.5857,"Test Fishery","2008-08-01",685,NA,NA,NA,NA,"male"
"316","EagleSonar",2008,"Test Fishery",214,317,33,0.5001,"Test Fishery","2008-08-01",680,1,3,1.3,5,"male"
"317","EagleSonar",2008,"Test Fishery",215,318,33,0.6195,NA,NA,NA,NA,NA,NA,NA,NA
"318","EagleSonar",2008,"Test Fishery",215,319,33,0.7326,NA,NA,NA,NA,NA,NA,NA,NA
"319","EagleSonar",2008,"Test Fishery",215,320,34,0.6063,NA,NA,NA,NA,NA,NA,NA,NA
"320","EagleSonar",2008,"Test Fishery",215,321,33,0.6176,NA,NA,NA,NA,NA,NA,NA,NA
"321","EagleSonar",2008,"Test Fishery",215,322,33,0.7644,NA,NA,NA,NA,NA,NA,NA,NA
"322","EagleSonar",2008,"Test Fishery",215,323,35,0.3789,NA,NA,NA,NA,NA,NA,NA,NA
"323","EagleSonar",2008,"Test Fishery",215,324,34,0.5963,NA,NA,NA,NA,NA,NA,NA,NA
"324","EagleSonar",2008,"Test Fishery",215,325,33,0.4611,NA,NA,NA,NA,NA,NA,NA,NA
"325","EagleSonar",2008,"Test Fishery",215,326,33,0.648,NA,NA,NA,NA,NA,NA,NA,NA
"326","EagleSonar",2008,"Test Fishery",215,327,33,0.4872,NA,NA,NA,NA,NA,NA,NA,NA
"327","EagleSonar",2008,"Test Fishery",215,328,33,0.6994,"Test Fishery","2008-08-01",760,1,3,1.3,5,"male"
"328","EagleSonar",2008,"Test Fishery",215,329,30,0.9848,"Test Fishery","2008-08-01",830,NA,NA,NA,NA,"male"
"329","EagleSonar",2008,"Test Fishery",215,330,33,0.8775,"Test Fishery","2008-08-02",785,NA,NA,NA,NA,"female"
"330","EagleSonar",2008,"Test Fishery",215,331,33,0.6299,"Test Fishery","2008-08-02",805,NA,NA,NA,NA,"female"
"331","EagleSonar",2008,"Test Fishery",215,332,34,0.6843,"Test Fishery","2008-08-02",840,1,5,1.5,7,"female"
"332","EagleSonar",2008,"Test Fishery",215,333,33,0.6481,"Test Fishery","2008-08-02",850,1,4,1.4,6,"female"
"333","EagleSonar",2008,"Test Fishery",215,334,33,0.8637,"Test Fishery","2008-08-02",530,1,2,1.2,4,"male"
"334","EagleSonar",2008,"Test Fishery",215,335,33,0.4484,"Test Fishery","2008-08-02",695,1,3,1.3,5,"male"
"335","EagleSonar",2008,"Test Fishery",216,336,34,0.3784,NA,NA,NA,NA,NA,NA,NA,NA
"336","EagleSonar",2008,"Test Fishery",216,337,33,0.3178,NA,NA,NA,NA,NA,NA,NA,NA
"337","EagleSonar",2008,"Test Fishery",216,338,33,0.4222,NA,NA,NA,NA,NA,NA,NA,NA
"338","EagleSonar",2008,"Test Fishery",216,339,33,0.8695,NA,NA,NA,NA,NA,NA,NA,NA
"339","EagleSonar",2008,"Test Fishery",216,340,33,0.3102,NA,NA,NA,NA,NA,NA,NA,NA
"340","EagleSonar",2008,"Test Fishery",216,341,38,0.3181,NA,NA,NA,NA,NA,NA,NA,NA
"341","EagleSonar",2008,"Test Fishery",216,342,33,0.6151,NA,NA,NA,NA,NA,NA,NA,NA
"342","EagleSonar",2008,"Test Fishery",216,343,33,0.6755,NA,NA,NA,NA,NA,NA,NA,NA
"343","EagleSonar",2008,"Test Fishery",216,344,33,0.8183,NA,NA,NA,NA,NA,NA,NA,NA
"344","EagleSonar",2008,"Test Fishery",216,345,33,0.7855,"Test Fishery","2008-08-02",835,1,4,1.4,6,"female"
"345","EagleSonar",2008,"Test Fishery",216,346,33,0.6805,"Test Fishery","2008-08-02",875,1,4,1.4,6,"female"
"346","EagleSonar",2008,"Test Fishery",216,347,34,0.2708,"Test Fishery","2008-08-03",945,1,4,1.4,6,"male"
"347","EagleSonar",2008,"Test Fishery",217,348,32,0.5133,NA,NA,NA,NA,NA,NA,NA,NA
"348","EagleSonar",2008,"Test Fishery",217,349,33,0.6213,NA,NA,NA,NA,NA,NA,NA,NA
"349","EagleSonar",2008,"Test Fishery",217,350,30,0.8664,NA,NA,NA,NA,NA,NA,NA,NA
"350","EagleSonar",2008,"Test Fishery",217,351,33,0.5393,NA,NA,NA,NA,NA,NA,NA,NA
"351","EagleSonar",2008,"Test Fishery",217,352,33,0.5017,NA,NA,NA,NA,NA,NA,NA,NA
"352","EagleSonar",2008,"Test Fishery",217,353,33,0.4899,"Test Fishery","2008-08-03",860,1,4,1.4,6,"female"
"353","EagleSonar",2008,"Test Fishery",217,354,34,0.5774,"Test Fishery","2008-08-03",700,1,3,1.3,5,"male"
"354","EagleSonar",2008,"Test Fishery",217,355,34,0.4086,"Test Fishery","2008-08-04",720,1,3,1.3,5,"male"
"355","EagleSonar",2008,"Test Fishery",217,356,33,0.7419,"Test Fishery","2008-08-04",820,1,5,1.5,7,"female"
"356","EagleSonar",2008,"Test Fishery",217,357,33,0.3711,"Test Fishery","2008-08-04",880,NA,NA,NA,NA,"female"
"357","EagleSonar",2008,"Test Fishery",218,358,33,0.7639,NA,NA,NA,NA,NA,NA,NA,NA
"358","EagleSonar",2008,"Test Fishery",218,359,35,0.7718,NA,NA,NA,NA,NA,NA,NA,NA
"359","EagleSonar",2008,"Test Fishery",218,360,33,0.7322,NA,NA,NA,NA,NA,NA,NA,NA
"360","EagleSonar",2008,"Test Fishery",218,361,30,0.8422,NA,NA,NA,NA,NA,NA,NA,NA
"361","EagleSonar",2008,"Test Fishery",218,362,33,0.4091,NA,NA,NA,NA,NA,NA,NA,NA
"362","EagleSonar",2008,"Test Fishery",218,363,33,0.4017,NA,NA,NA,NA,NA,NA,NA,NA
"363","EagleSonar",2008,"Test Fishery",218,364,33,0.3181,NA,NA,NA,NA,NA,NA,NA,NA
"364","EagleSonar",2008,"Test Fishery",218,365,33,0.6363,NA,NA,NA,NA,NA,NA,NA,NA
"365","EagleSonar",2008,"Test Fishery",218,366,33,0.7415,NA,NA,NA,NA,NA,NA,NA,NA
"366","EagleSonar",2008,"Test Fishery",218,367,33,0.6643,"Test Fishery","2008-08-04",910,1,4,1.4,6,"female"
"367","EagleSonar",2008,"Test Fishery",218,368,31,0.2619,"Test Fishery","2008-08-04",650,NA,NA,NA,NA,"male"
"368","EagleSonar",2008,"Test Fishery",218,369,36,0.8067,"Test Fishery","2008-08-05",670,1,3,1.3,5,"male"
"369","EagleSonar",2008,"Test Fishery",218,370,33,0.3519,"Test Fishery","2008-08-05",780,1,3,1.3,5,"male"
"370","EagleSonar",2008,"Test Fishery",218,371,35,0.2769,"Test Fishery","2008-08-05",860,1,4,1.4,6,"female"
"371","EagleSonar",2008,"Test Fishery",218,372,33,0.6313,"Test Fishery","2008-08-05",840,1,4,1.4,6,"female"
"372","EagleSonar",2008,"Test Fishery",218,373,35,0.5542,"Test Fishery","2008-08-05",760,NA,NA,NA,NA,"male"
"373","EagleSonar",2008,"Test Fishery",218,374,33,0.5715,"Test Fishery","2008-08-05",760,1,3,1.3,5,"female"
"374","EagleSonar",2008,"Test Fishery",218,375,33,0.6768,"Test Fishery","2008-08-05",900,NA,NA,NA,NA,"female"
"375","EagleSonar",2008,"Test Fishery",219,376,32,0.4287,NA,NA,NA,NA,NA,NA,NA,NA
"376","EagleSonar",2008,"Test Fishery",219,377,33,0.8827,NA,NA,NA,NA,NA,NA,NA,NA
"377","EagleSonar",2008,"Test Fishery",219,378,35,0.3918,NA,NA,NA,NA,NA,NA,NA,NA
"378","EagleSonar",2008,"Test Fishery",219,379,33,0.5017,NA,NA,NA,NA,NA,NA,NA,NA
"379","EagleSonar",2008,"Test Fishery",219,380,38,0.5606,NA,NA,NA,NA,NA,NA,NA,NA
"380","EagleSonar",2008,"Test Fishery",219,381,33,0.9291,NA,NA,NA,NA,NA,NA,NA,NA
"381","EagleSonar",2008,"Test Fishery",219,382,33,0.6499,NA,NA,NA,NA,NA,NA,NA,NA
"382","EagleSonar",2008,"Test Fishery",219,383,33,0.8262,NA,NA,NA,NA,NA,NA,NA,NA
"383","EagleSonar",2008,"Test Fishery",219,384,33,0.5861,NA,NA,NA,NA,NA,NA,NA,NA
"384","EagleSonar",2008,"Test Fishery",219,385,33,0.5367,NA,NA,NA,NA,NA,NA,NA,NA
"385","EagleSonar",2008,"Test Fishery",219,386,33,0.8788,"Test Fishery","2008-08-05",850,1,4,1.4,6,"male"
"386","EagleSonar",2008,"Test Fishery",219,387,33,0.7266,"Test Fishery","2008-08-05",830,1,3,1.3,5,"male"
"387","EagleSonar",2008,"Test Fishery",219,388,33,0.5472,"Test Fishery","2008-08-06",990,1,5,1.5,7,"female"
"388","EagleSonar",2008,"Test Fishery",219,389,33,0.7228,"Test Fishery","2008-08-06",920,1,4,1.4,6,"male"
"389","EagleSonar",2008,"Test Fishery",219,390,33,0.6376,"Test Fishery","2008-08-06",860,1,4,1.4,6,"female"
"390","EagleSonar",2008,"Test Fishery",220,391,33,0.3942,NA,NA,NA,NA,NA,NA,NA,NA
"391","EagleSonar",2008,"Test Fishery",220,392,33,0.6321,NA,NA,NA,NA,NA,NA,NA,NA
"392","EagleSonar",2008,"Test Fishery",220,393,33,0.4265,NA,NA,NA,NA,NA,NA,NA,NA
"393","EagleSonar",2008,"Test Fishery",220,394,33,0.7444,NA,NA,NA,NA,NA,NA,NA,NA
"394","EagleSonar",2008,"Test Fishery",220,395,35,0.7047,NA,NA,NA,NA,NA,NA,NA,NA
"395","EagleSonar",2008,"Test Fishery",220,396,33,0.8085,NA,NA,NA,NA,NA,NA,NA,NA
"396","EagleSonar",2008,"Test Fishery",220,397,33,0.992,NA,NA,NA,NA,NA,NA,NA,NA
"397","EagleSonar",2008,"Test Fishery",220,398,38,0.235,"Test Fishery","2008-08-06",840,1,4,1.4,6,"female"
"398","EagleSonar",2008,"Test Fishery",220,399,33,0.7449,"Test Fishery","2008-08-06",880,1,4,1.4,6,"female"
"399","EagleSonar",2008,"Test Fishery",220,400,33,0.6141,"Test Fishery","2008-08-07",880,1,4,1.4,6,"female"
"400","EagleSonar",2008,"Test Fishery",220,401,33,0.6992,"Test Fishery","2008-08-07",470,1,2,1.2,4,"male"
"401","EagleSonar",2008,"Test Fishery",220,402,33,0.3988,"Test Fishery","2008-08-07",730,1,3,1.3,5,"male"
"402","EagleSonar",2008,"Test Fishery",220,403,33,0.7405,"Test Fishery","2008-08-07",900,NA,NA,NA,NA,"male"
"403","EagleSonar",2008,"Test Fishery",220,404,33,0.5778,"Test Fishery","2008-08-07",810,1,4,1.4,6,"male"
"404","EagleSonar",2008,"Test Fishery",220,405,33,0.5426,"Test Fishery","2008-08-07",870,1,4,1.4,6,"female"
"405","EagleSonar",2008,"Test Fishery",220,406,33,0.6404,"Test Fishery","2008-08-07",1000,1,5,1.5,7,"male"
"406","EagleSonar",2008,"Test Fishery",221,407,33,0.9108,NA,NA,NA,NA,NA,NA,NA,NA
"407","EagleSonar",2008,"Test Fishery",221,408,33,0.4978,NA,NA,NA,NA,NA,NA,NA,NA
"408","EagleSonar",2008,"Test Fishery",221,409,33,0.6471,NA,NA,NA,NA,NA,NA,NA,NA
"409","EagleSonar",2008,"Test Fishery",221,410,33,0.4208,NA,NA,NA,NA,NA,NA,NA,NA
"410","EagleSonar",2008,"Test Fishery",221,411,33,0.4766,NA,NA,NA,NA,NA,NA,NA,NA
"411","EagleSonar",2008,"Test Fishery",221,412,33,0.5603,"Test Fishery","2008-08-07",850,1,4,1.4,6,"female"
"412","EagleSonar",2008,"Test Fishery",221,413,32,0.2034,"Test Fishery","2008-08-07",870,1,5,1.5,7,"female"
"413","EagleSonar",2008,"Test Fishery",221,414,34,0.5897,"Test Fishery","2008-08-08",990,1,5,1.5,7,"female"
"414","EagleSonar",2008,"Test Fishery",221,415,33,0.5343,"Test Fishery","2008-08-08",880,1,4,1.4,6,"female"
"415","EagleSonar",2008,"Test Fishery",221,416,33,0.7931,"Test Fishery","2008-08-08",880,NA,NA,NA,NA,"female"
"416","EagleSonar",2008,"Test Fishery",221,417,33,0.81,"Test Fishery","2008-08-08",860,1,4,1.4,6,"male"
"417","EagleSonar",2008,"Test Fishery",222,418,33,0.6942,NA,NA,NA,NA,NA,NA,NA,NA
"418","EagleSonar",2008,"Test Fishery",222,419,33,0.631,NA,NA,NA,NA,NA,NA,NA,NA
"419","EagleSonar",2008,"Test Fishery",222,420,33,0.5711,NA,NA,NA,NA,NA,NA,NA,NA
"420","EagleSonar",2008,"Test Fishery",222,421,33,0.3226,"Test Fishery","2008-08-08",920,1,4,1.4,6,"female"
"421","EagleSonar",2008,"Test Fishery",222,422,33,0.8406,"Test Fishery","2008-08-08",815,NA,NA,NA,NA,"male"
"422","EagleSonar",2008,"Test Fishery",222,423,33,0.711,"Test Fishery","2008-08-09",910,1,5,1.5,7,"female"
"423","EagleSonar",2008,"Test Fishery",222,424,33,0.8817,"Test Fishery","2008-08-09",780,1,4,1.4,6,"male"
"424","EagleSonar",2008,"Test Fishery",222,425,33,0.8115,"Test Fishery","2008-08-09",920,1,4,1.4,6,"female"
"425","EagleSonar",2008,"Test Fishery",222,426,33,0.5149,"Test Fishery","2008-08-09",850,1,4,1.4,6,"female"
"426","EagleSonar",2008,"Test Fishery",222,427,33,0.2716,"Test Fishery","2008-08-09",850,1,4,1.4,6,"female"
"427","EagleSonar",2008,"Test Fishery",222,428,32,0.3534,"Test Fishery","2008-08-09",730,NA,NA,NA,NA,"female"
"428","EagleSonar",2008,"Test Fishery",223,429,33,0.5986,NA,NA,NA,NA,NA,NA,NA,NA
"429","EagleSonar",2008,"Test Fishery",223,430,33,0.3897,"Test Fishery","2008-08-09",910,1,4,1.4,6,"female"
"430","EagleSonar",2008,"Test Fishery",223,431,33,0.7941,"Test Fishery","2008-08-09",660,1,3,1.3,5,"male"
"431","EagleSonar",2008,"Test Fishery",224,432,33,0.7371,NA,NA,NA,NA,NA,NA,NA,NA
"432","EagleSonar",2008,"Test Fishery",224,433,33,0.8581,"Test Fishery","2008-08-10",980,1,4,1.4,6,"male"
"433","EagleSonar",2008,"Test Fishery",224,434,32,0.3629,"Test Fishery","2008-08-10",810,1,4,1.4,6,"female"
"434","EagleSonar",2008,"Test Fishery",224,435,34,0.6677,"Test Fishery","2008-08-11",870,1,4,1.4,6,"female"
"435","EagleSonar",2008,"Test Fishery",224,436,33,0.6418,"Test Fishery","2008-08-11",910,2,4,2.4,7,"female"
"436","EagleSonar",2008,"Test Fishery",225,437,33,0.4467,NA,NA,NA,NA,NA,NA,NA,NA
"437","EagleSonar",2008,"Test Fishery",225,438,33,0.4533,"Test Fishery","2008-08-11",990,1,4,1.4,6,"male"
"438","EagleSonar",2008,"Test Fishery",225,439,36,0.8734,"Test Fishery","2008-08-11",850,1,4,1.4,6,"male"
"439","EagleSonar",2008,"Test Fishery",225,440,33,0.6964,"Test Fishery","2008-08-12",840,NA,NA,NA,NA,"female"
"440","EagleSonar",2008,"Test Fishery",225,441,33,0.7667,"Test Fishery","2008-08-12",900,1,4,1.4,6,"female"
"441","EagleSonar",2008,"Test Fishery",226,442,34,0.4702,"Test Fishery","2008-08-12",890,1,4,1.4,6,"female"
"442","EagleSonar",2008,"Test Fishery",226,443,34,0.3884,"Test Fishery","2008-08-12",910,1,4,1.4,6,"female"
"443","EagleSonar",2008,"Test Fishery",226,444,33,0.7826,"Test Fishery","2008-08-13",830,1,3,1.3,5,"female"
"444","EagleSonar",2008,"Test Fishery",226,445,33,0.6308,"Test Fishery","2008-08-13",830,1,3,1.3,5,"male"
"445","EagleSonar",2008,"Test Fishery",226,446,38,0.4884,"Test Fishery","2008-08-13",800,1,3,1.3,5,"female"
"446","EagleSonar",2008,"Test Fishery",226,447,33,0.7403,"Test Fishery","2008-08-13",870,1,4,1.4,6,"female"
"447","EagleSonar",2008,"Test Fishery",226,448,33,0.7894,"Test Fishery","2008-08-13",870,1,5,1.5,7,"female"
"448","EagleSonar",2008,"Test Fishery",227,449,33,0.4896,NA,NA,NA,NA,NA,NA,NA,NA
